60089.7994519,87,1,1,8.410328763802e+09,-3.318975619814e+07
60089.7994531,88,1,1,8.410328758715e+09,-3.318976128468e+07
60089.7994542,89,1,1,8.410328753106e+09,-3.318976689372e+07
60089.7994554,90,1,1,8.410328747833e+09,-3.318977216720e+07
60089.7994566,91,1,1,8.410328742976e+09,-3.318977702407e+07
60089.7994577,92,1,1,8.410328736922e+09,-3.318978307838e+07
60089.7994589,93,1,1,8.410328731421e+09,-3.318978857882e+07
60089.7994600,94,1,1,8.410328725050e+09,-3.318979495033e+07
60089.7994612,95,1,1,8.410328718650e+09,-3.318980135001e+07
60089.7994623,96,1,1,8.410328712221e+09,-3.318980777885e+07
60089.7994635,97,1,1,8.410328707009e+09,-3.318981299127e+07
60089.7994647,98,1,1,8.410328700810e+09,-3.318981918982e+07
60089.7994658,99,1,1,8.410328694522e+09,-3.318982547845e+07
60089.7994670,100,1,1,8.410328689204e+09,-3.318983079625e+07
60089.7994681,101,1,1,8.410328683719e+09,-3.318983628066e+07
60089.7994693,102,1,1,8.410328678626e+09,-3.318984137399e+07
60089.7994704,103,1,1,8.410328673794e+09,-3.318984620574e+07
60089.7994716,104,1,1,8.410328667967e+09,-3.318985203301e+07
60089.7994728,105,1,1,8.410328662695e+09,-3.318985730527e+07
60089.7994739,106,1,1,8.410328657477e+09,-3.318986252320e+07
60089.7994751,107,1,1,8.410328651686e+09,-3.318986831372e+07
60089.7994762,108,1,1,8.410328646230e+09,-3.318987376980e+07
60089.7994774,109,1,1,8.410328640344e+09,-3.318987965612e+07
60089.7994785,110,1,1,8.410328633864e+09,-3.318988613575e+07
60089.7994797,111,1,1,8.410328627303e+09,-3.318989269680e+07
60089.7994809,112,1,1,8.410328620686e+09,-3.318989931406e+07
60089.7994820,113,1,1,8.410328613997e+09,-3.318990600313e+07
60089.7994832,114,1,1,8.410328607666e+09,-3.318991233440e+07
60089.7994843,115,1,1,8.410328601562e+09,-3.318991843776e+07
60089.7994855,116,1,1,8.410328595065e+09,-3.318992493508e+07
60089.7994866,117,1,1,8.410328589331e+09,-3.318993066904e+07
60089.7994878,118,1,1,8.410328583549e+09,-3.318993645147e+07
60089.7994890,119,1,1,8.410328578038e+09,-3.318994196155e+07
60089.7994901,120,1,1,8.410328572692e+09,-3.318994730778e+07
60089.7994913,121,1,1,8.410328567273e+09,-3.318995272719e+07
60089.7994924,122,1,1,8.410328561808e+09,-3.318995819207e+07
60089.7994936,123,1,1,8.410328555876e+09,-3.318996412387e+07
60089.7994947,124,1,1,8.410328549479e+09,-3.318997052074e+07
60089.7994959,125,1,1,8.410328543663e+09,-3.318997633667e+07
60089.7994971,126,1,1,8.410328537692e+09,-3.318998230808e+07
60089.7994982,127,1,1,8.410328531676e+09,-3.318998832402e+07
60089.7994994,128,1,1,8.410328525290e+09,-3.318999470965e+07
60089.7995005,129,1,1,8.410328519142e+09,-3.319000085754e+07
60089.7995017,130,1,1,8.410328512909e+09,-3.319000709113e+07
60089.7995028,131,1,1,8.410328507712e+09,-3.319001228832e+07
60089.7995040,132,1,1,8.410328502536e+09,-3.319001746354e+07
60089.7995051,133,1,1,8.410328497229e+09,-3.319002277060e+07
60089.7995063,134,1,1,8.410328492278e+09,-3.319002772150e+07
60089.7995075,135,1,1,8.410328487286e+09,-3.319003271435e+07
60089.7995086,136,1,1,8.410328481582e+09,-3.319003841805e+07
60089.7995098,137,1,1,8.410328475617e+09,-3.319004438323e+07
60089.7995109,138,1,1,8.410328469508e+09,-3.319005049180e+07
60089.7995121,139,1,1,8.410328462986e+09,-3.319005701387e+07
60089.7995132,140,1,1,8.410328456858e+09,-3.319006314173e+07
60089.7995144,141,1,1,8.410328450708e+09,-3.319006929235e+07
60089.7995156,142,1,1,8.410328444387e+09,-3.319007561324e+07
60089.7995167,143,1,1,8.410328438210e+09,-3.319008179032e+07
60089.7995179,144,1,1,8.410328432034e+09,-3.319008796553e+07
60089.7995190,145,1,1,8.410328426065e+09,-3.319009393523e+07
60089.7995202,146,1,1,8.410328420339e+09,-3.319009966067e+07
60089.7995213,147,1,1,8.410328414262e+09,-3.319010573812e+07
60089.7995225,148,1,1,8.410328408687e+09,-3.319011131261e+07
60089.7995237,149,1,1,8.410328403426e+09,-3.319011657442e+07
60089.7995248,150,1,1,8.410328397605e+09,-3.319012239465e+07
60089.7995260,151,1,1,8.410328391551e+09,-3.319012844893e+07
60089.7995271,152,1,1,8.410328386064e+09,-3.319013393624e+07
60089.7995283,153,1,1,8.410328380289e+09,-3.319013971083e+07
60089.7995294,154,1,1,8.410328374070e+09,-3.319014592992e+07
60089.7995306,155,1,1,8.410328368046e+09,-3.319015195419e+07
60089.7995318,156,1,1,8.410328361630e+09,-3.319015837015e+07
60089.7995329,157,1,1,8.410328355041e+09,-3.319016495902e+07
60089.7995341,158,1,1,8.410328349113e+09,-3.319017088670e+07
60089.7995352,159,1,1,8.410328343719e+09,-3.319017628099e+07
60089.7995364,160,1,1,8.410328337765e+09,-3.319018223545e+07
60089.7995375,161,1,1,8.410328332486e+09,-3.319018751428e+07
60089.7995387,162,1,1,8.410328326861e+09,-3.319019313902e+07
60089.7995399,163,1,1,8.410328322045e+09,-3.319019795522e+07
60089.7995410,164,1,1,8.410328316852e+09,-3.319020314829e+07
60089.7995422,165,1,1,8.410328311404e+09,-3.319020859568e+07
60089.7995433,166,1,1,8.410328305700e+09,-3.319021429995e+07
60089.7995445,167,1,1,8.410328300463e+09,-3.319021953735e+07
60089.7995456,168,1,1,8.410328294216e+09,-3.319022578442e+07
60089.7995468,169,1,1,8.410328288137e+09,-3.319023186334e+07
60089.7995480,170,1,1,8.410328281608e+09,-3.319023839233e+07
60089.7995491,171,1,1,8.410328274881e+09,-3.319024511885e+07
60089.7995503,172,1,1,8.410328267834e+09,-3.319025216592e+07
60089.7995514,173,1,1,8.410328261613e+09,-3.319025838705e+07
60089.7995526,174,1,1,8.410328255321e+09,-3.319026467883e+07
60089.7995537,175,1,1,8.410328249202e+09,-3.319027079795e+07
60089.7995549,176,1,1,8.410328243307e+09,-3.319027669308e+07
60089.7995561,177,1,1,8.410328237171e+09,-3.319028282896e+07
60089.7995572,178,1,1,8.410328232085e+09,-3.319028791508e+07
60089.7995584,179,1,1,8.410328226792e+09,-3.319029320832e+07
60089.7995595,180,1,1,8.410328221455e+09,-3.319029854468e+07
60089.7995607,181,1,1,8.410328215932e+09,-3.319030406757e+07
60089.7995618,182,1,1,8.410328209841e+09,-3.319031015867e+07
60089.7995630,183,1,1,8.410328203854e+09,-3.319031614569e+07
60089.7995642,184,1,1,8.410328198668e+09,-3.319032133190e+07
60089.7995653,185,1,1,8.410328192934e+09,-3.319032706559e+07
60089.7995665,186,1,1,8.410328186487e+09,-3.319033351265e+07
60089.7995676,187,1,1,8.410328180134e+09,-3.319033986613e+07
60089.7995688,188,1,1,8.410328174425e+09,-3.319034557488e+07
60089.7995699,189,1,1,8.410328168217e+09,-3.319035178317e+07
60089.7995711,190,1,1,8.410328162751e+09,-3.319035724908e+07
60089.7995723,191,1,1,8.410328156827e+09,-3.319036317276e+07
60089.7995734,192,1,1,8.410328151484e+09,-3.319036851648e+07
60089.7995746,193,1,1,8.410328146008e+09,-3.319037399212e+07
60089.7995757,194,1,1,8.410328141124e+09,-3.319037887567e+07
60089.7995769,195,1,1,8.410328136231e+09,-3.319038376931e+07
60089.7995780,196,1,1,8.410328130093e+09,-3.319038990696e+07
60089.7995792,197,1,1,8.410328124633e+09,-3.319039536726e+07
60089.7995804,198,1,1,8.410328118394e+09,-3.319040160557e+07
60089.7995815,199,1,1,8.410328112141e+09,-3.319040785855e+07
60089.7995827,200,1,1,8.410328106044e+09,-3.319041395582e+07
60089.7995838,201,1,1,8.410328099520e+09,-3.319042047980e+07
60089.7995850,202,1,1,8.410328092705e+09,-3.319042729497e+07
60089.7995861,203,1,1,8.410328087085e+09,-3.319043291541e+07
60089.7995873,204,1,1,8.410328080487e+09,-3.319043951264e+07
60089.7995885,205,1,1,8.410328073727e+09,-3.319044627273e+07
60089.7995896,206,1,1,8.410328067544e+09,-3.319045245646e+07
60089.7995908,207,1,1,8.410328061698e+09,-3.319045830198e+07
60089.7995919,208,1,1,8.410328056254e+09,-3.319046374618e+07
60089.7995931,209,1,1,8.410328050353e+09,-3.319046964676e+07
60089.7995942,210,1,1,8.410328044642e+09,-3.319047535750e+07
60089.7995954,211,1,1,8.410328038940e+09,-3.319048105974e+07
60089.7995966,212,1,1,8.410328033412e+09,-3.319048658773e+07
60089.7995977,213,1,1,8.410328027930e+09,-3.319049207049e+07
60089.7995989,214,1,1,8.410328021419e+09,-3.319049858095e+07
60089.7996000,215,1,1,8.410328015573e+09,-3.319050442665e+07
60089.7996012,216,1,1,8.410328009338e+09,-3.319051066162e+07
60089.7996023,217,1,1,8.410328003236e+09,-3.319051676353e+07
60089.7996035,218,1,1,8.410327997271e+09,-3.319052272851e+07
60089.7996047,219,1,1,8.410327991923e+09,-3.319052807654e+07
60089.7996058,220,1,1,8.410327986711e+09,-3.319053328866e+07
60089.7996070,221,1,1,8.410327980981e+09,-3.319053901867e+07
60089.7996081,222,1,1,8.410327975660e+09,-3.319054434015e+07
60089.7996093,223,1,1,8.410327970637e+09,-3.319054936340e+07
60089.7996104,224,1,1,8.410327965006e+09,-3.319055499365e+07
60089.7996116,225,1,1,8.410327959047e+09,-3.319056095311e+07
60089.7996128,226,1,1,8.410327953625e+09,-3.319056637451e+07
60089.7996139,227,1,1,8.410327947711e+09,-3.319057228927e+07
60089.7996151,228,1,1,8.410327942032e+09,-3.319057796802e+07
60089.7996162,229,1,1,8.410327935777e+09,-3.319058422288e+07
60089.7996174,230,1,1,8.410327929424e+09,-3.319059057646e+07
60089.7996185,231,1,1,8.410327923187e+09,-3.319059681296e+07
60089.7996197,232,1,1,8.410327915976e+09,-3.319060402366e+07
60089.7996209,233,1,1,8.410327909067e+09,-3.319061093327e+07
60089.7996220,234,1,1,8.410327902778e+09,-3.319061722199e+07
60089.7996232,235,1,1,8.410327896139e+09,-3.319062386082e+07
60089.7996243,236,1,1,8.410327890538e+09,-3.319062946174e+07
60089.7996255,237,1,1,8.410327884798e+09,-3.319063520175e+07
60089.7996266,238,1,1,8.410327879144e+09,-3.319064085556e+07
60089.7996278,239,1,1,8.410327873450e+09,-3.319064655021e+07
60089.7996290,240,1,1,8.410327868178e+09,-3.319065182227e+07
60089.7996301,241,1,1,8.410327862915e+09,-3.319065708471e+07
60089.7996313,242,1,1,8.410327856390e+09,-3.319066360950e+07
60089.7996324,243,1,1,8.410327850028e+09,-3.319066997220e+07
60089.7996336,244,1,1,8.410327844161e+09,-3.319067583906e+07
60089.7996347,245,1,1,8.410327838026e+09,-3.319068197410e+07
60089.7996359,246,1,1,8.410327831926e+09,-3.319068807434e+07
60089.7996371,247,1,1,8.410327825636e+09,-3.319069436437e+07
60089.7996382,248,1,1,8.410327819641e+09,-3.319070035901e+07
60089.7996394,249,1,1,8.410327813540e+09,-3.319070645991e+07
60089.7996405,250,1,1,8.410327808168e+09,-3.319071183170e+07
60089.7996417,251,1,1,8.410327802528e+09,-3.319071747181e+07
60089.7996428,252,1,1,8.410327797674e+09,-3.319072232580e+07
60089.7996440,253,1,1,8.410327792776e+09,-3.319072722389e+07
60089.7996452,254,1,1,8.410327787248e+09,-3.319073275224e+07
60089.7996463,255,1,1,8.410327781576e+09,-3.319073842431e+07
60089.7996475,256,1,1,8.410327775850e+09,-3.319074414997e+07
60089.7996486,257,1,1,8.410327770235e+09,-3.319074976463e+07
60089.7996498,258,1,1,8.410327764154e+09,-3.319075584624e+07
60089.7996509,259,1,1,8.410327757876e+09,-3.319076212365e+07
60089.7996521,260,1,1,8.410327751054e+09,-3.319076894593e+07
60089.7996533,261,1,1,8.410327744825e+09,-3.319077517515e+07
60089.7996544,262,1,1,8.410327738154e+09,-3.319078184562e+07
60089.7996556,263,1,1,8.410327731084e+09,-3.319078891603e+07
60089.7996567,264,1,1,8.410327724944e+09,-3.319079505610e+07
60089.7996579,265,1,1,8.410327718676e+09,-3.319080132375e+07
60089.7996590,266,1,1,8.410327712313e+09,-3.319080768732e+07
60089.7996602,267,1,1,8.410327706425e+09,-3.319081357499e+07
60089.7996613,268,1,1,8.410327701037e+09,-3.319081896279e+07
60089.7996625,269,1,1,8.410327695043e+09,-3.319082495688e+07
60089.7996637,270,1,1,8.410327689881e+09,-3.319083011863e+07
60089.7996648,271,1,1,8.410327684534e+09,-3.319083546559e+07
60089.7996660,272,1,1,8.410327679194e+09,-3.319084080560e+07
60089.7996671,273,1,1,8.410327672824e+09,-3.319084717575e+07
60089.7996683,274,1,1,8.410327667176e+09,-3.319085282422e+07
60089.7996694,275,1,1,8.410327660654e+09,-3.319085934554e+07
60089.7996706,276,1,1,8.410327654463e+09,-3.319086553727e+07
60089.7996718,277,1,1,8.410327648669e+09,-3.319087133111e+07
60089.7996729,278,1,1,8.410327642102e+09,-3.319087789807e+07
60089.7996741,279,1,1,8.410327636214e+09,-3.319088378607e+07
60089.7996752,280,1,1,8.410327630992e+09,-3.319088900796e+07
60089.7996764,281,1,1,8.410327624828e+09,-3.319089517170e+07
60089.7996775,282,1,1,8.410327619569e+09,-3.319090043144e+07
60089.7996787,283,1,1,8.410327614184e+09,-3.319090581602e+07
60089.7996799,284,1,1,8.410327608889e+09,-3.319091111089e+07
60089.7996810,285,1,1,8.410327602789e+09,-3.319091721125e+07
60089.7996822,286,1,1,8.410327597373e+09,-3.319092262749e+07
60089.7996833,287,1,1,8.410327591657e+09,-3.319092834349e+07
60089.7996845,288,1,1,8.410327585714e+09,-3.319093428633e+07
60089.7996856,289,1,1,8.410327579311e+09,-3.319094068899e+07
60089.7996868,290,1,1,8.410327572403e+09,-3.319094759676e+07
60089.7996880,291,1,1,8.410327565784e+09,-3.319095421628e+07
60089.7996891,292,1,1,8.410327558603e+09,-3.319096139731e+07
60089.7996903,293,1,1,8.410327551702e+09,-3.319096829752e+07
60089.7996914,294,1,1,8.410327545445e+09,-3.319097455511e+07
60089.7996926,295,1,1,8.410327539910e+09,-3.319098008966e+07
60089.7996937,296,1,1,8.410327534426e+09,-3.319098557415e+07
60089.7996949,297,1,1,8.410327528560e+09,-3.319099143981e+07
60089.7996961,298,1,1,8.410327522992e+09,-3.319099700784e+07
60089.7996972,299,1,1,8.410327517378e+09,-3.319100262197e+07
60089.7996984,300,1,1,8.410327511600e+09,-3.319100840034e+07
60089.7996995,301,1,1,8.410327506388e+09,-3.319101361244e+07
60089.7997007,302,1,1,8.410327499947e+09,-3.319102005272e+07
60089.7997018,303,1,1,8.410327493821e+09,-3.319102617906e+07
60089.7997030,304,1,1,8.410327487648e+09,-3.319103235160e+07
60089.7997042,305,1,1,8.410327481948e+09,-3.319103805213e+07
60089.7997053,306,1,1,8.410327475623e+09,-3.319104437702e+07
60089.7997065,307,1,1,8.410327469456e+09,-3.319105054352e+07
60089.7997076,308,1,1,8.410327463707e+09,-3.319105629338e+07
60089.7997088,309,1,1,8.410327456949e+09,-3.319106305076e+07
60089.7997099,310,1,1,8.410327450961e+09,-3.319106903865e+07
60089.7997111,311,1,1,8.410327445523e+09,-3.319107447692e+07
60089.7997123,312,1,1,8.410327440319e+09,-3.319107968056e+07
60089.7997134,313,1,1,8.410327435057e+09,-3.319108494329e+07
60089.7997146,314,1,1,8.410327430159e+09,-3.319108984139e+07
60089.7997157,315,1,1,8.410327425070e+09,-3.319109492955e+07
60089.7997169,316,1,1,8.410327419336e+09,-3.319110066406e+07
60089.7997180,317,1,1,8.410327413278e+09,-3.319110672201e+07
60089.7997192,318,1,1,8.410327407629e+09,-3.319111237085e+07
60089.7997204,319,1,1,8.410327401148e+09,-3.319111885160e+07
60089.7997215,320,1,1,8.410327394779e+09,-3.319112522089e+07
60089.7997227,321,1,1,8.410327387715e+09,-3.319113228477e+07
60089.7997238,322,1,1,8.410327380910e+09,-3.319113908998e+07
60089.7997250,323,1,1,8.410327374326e+09,-3.319114567372e+07
60089.7997261,324,1,1,8.410327368670e+09,-3.319115133000e+07
60089.7997273,325,1,1,8.410327361959e+09,-3.319115804128e+07
60089.7997285,326,1,1,8.410327356270e+09,-3.319116372964e+07
60089.7997296,327,1,1,8.410327350586e+09,-3.319116941443e+07
60089.7997308,328,1,1,8.410327344076e+09,-3.319117592357e+07
60089.7997319,329,1,1,8.410327338674e+09,-3.319118132569e+07
60089.7997331,330,1,1,8.410327333769e+09,-3.319118623104e+07
60089.7997342,331,1,1,8.410327328365e+09,-3.319119163492e+07
60089.7997354,332,1,1,8.410327322342e+09,-3.319119765847e+07
60089.7997366,333,1,1,8.410327316819e+09,-3.319120318074e+07
60089.7997377,334,1,1,8.410327310447e+09,-3.319120955253e+07
60089.7997389,335,1,1,8.410327303595e+09,-3.319121640546e+07
60089.7997400,336,1,1,8.410327297410e+09,-3.319122259028e+07
60089.7997412,337,1,1,8.410327290846e+09,-3.319122915423e+07
60089.7997423,338,1,1,8.410327284823e+09,-3.319123517659e+07
60089.7997435,339,1,1,8.410327278547e+09,-3.319124145265e+07
60089.7997447,340,1,1,8.410327272824e+09,-3.319124717577e+07
60089.7997458,341,1,1,8.410327267392e+09,-3.319125260845e+07
60089.7997470,342,1,1,8.410327262166e+09,-3.319125783420e+07
60089.7997481,343,1,1,8.410327256457e+09,-3.319126354267e+07
60089.7997493,344,1,1,8.410327250690e+09,-3.319126930975e+07
60089.7997504,345,1,1,8.410327245793e+09,-3.319127420705e+07
60089.7997516,346,1,1,8.410327240539e+09,-3.319127946127e+07
60089.7997528,347,1,1,8.410327234350e+09,-3.319128565003e+07
60089.7997539,348,1,1,8.410327228601e+09,-3.319129139906e+07
60089.7997551,349,1,1,8.410327222264e+09,-3.319129773616e+07
60089.7997562,350,1,1,8.410327216091e+09,-3.319130390937e+07
60089.7997574,351,1,1,8.410327209488e+09,-3.319131051226e+07
60089.7997585,352,1,1,8.410327201945e+09,-3.319131805518e+07
60089.7997597,353,1,1,8.410327195642e+09,-3.319132435788e+07
60089.7997609,354,1,1,8.410327189620e+09,-3.319133037997e+07
60089.7997620,355,1,1,8.410327183352e+09,-3.319133664848e+07
60089.7997632,356,1,1,8.410327176824e+09,-3.319134317572e+07
60089.7997643,357,1,1,8.410327171223e+09,-3.319134877665e+07
60089.7997655,358,1,1,8.410327165150e+09,-3.319135484998e+07
60089.7997666,359,1,1,8.410327159787e+09,-3.319136021257e+07
60089.7997678,360,1,1,8.410327154332e+09,-3.319136566780e+07
60089.7997690,361,1,1,8.410327149408e+09,-3.319137059150e+07
60089.7997701,362,1,1,8.410327142937e+09,-3.319137706271e+07
60089.7997713,363,1,1,8.410327137457e+09,-3.319138254267e+07
60089.7997724,364,1,1,8.410327131274e+09,-3.319138872564e+07
60089.7997736,365,1,1,8.410327125283e+09,-3.319139471676e+07
60089.7997747,366,1,1,8.410327118865e+09,-3.319140113519e+07
60089.7997759,367,1,1,8.410327113024e+09,-3.319140697588e+07
60089.7997771,368,1,1,8.410327106706e+09,-3.319141329370e+07
60089.7997782,369,1,1,8.410327100513e+09,-3.319141948727e+07
60089.7997794,370,1,1,8.410327094438e+09,-3.319142556236e+07
60089.7997805,371,1,1,8.410327088693e+09,-3.319143130693e+07
60089.7997817,372,1,1,8.410327083580e+09,-3.319143642023e+07
60089.7997828,373,1,1,8.410327078319e+09,-3.319144168072e+07
60089.7997840,374,1,1,8.410327072904e+09,-3.319144709622e+07
60089.7997852,375,1,1,8.410327067182e+09,-3.319145281806e+07
60089.7997863,376,1,1,8.410327061482e+09,-3.319145851826e+07
60089.7997875,377,1,1,8.410327055569e+09,-3.319146443130e+07
60089.7997886,378,1,1,8.410327049277e+09,-3.319147072312e+07
60089.7997898,379,1,1,8.410327043892e+09,-3.319147610824e+07
60089.7997909,380,1,1,8.410327037687e+09,-3.319148231321e+07
60089.7997921,381,1,1,8.410327031342e+09,-3.319148865784e+07
60089.7997933,382,1,1,8.410327024995e+09,-3.319149500511e+07
60089.7997944,383,1,1,8.410327017738e+09,-3.319150226182e+07
60089.7997956,384,1,1,8.410327010913e+09,-3.319150908702e+07
60089.7997967,385,1,1,8.410327005237e+09,-3.319151476262e+07
60089.7997979,386,1,1,8.410326998684e+09,-3.319152131610e+07
60089.7997990,387,1,1,8.410326992650e+09,-3.319152735014e+07
60089.7998002,388,1,1,8.410326986913e+09,-3.319153308685e+07
60089.7998014,389,1,1,8.410326981681e+09,-3.319153831918e+07
60089.7998025,390,1,1,8.410326976393e+09,-3.319154360724e+07
60089.7998037,391,1,1,8.410326970906e+09,-3.319154909449e+07
60089.7998048,392,1,1,8.410326965113e+09,-3.319155488734e+07
60089.7998060,393,1,1,8.410326958677e+09,-3.319156132302e+07
60089.7998071,394,1,1,8.410326952278e+09,-3.319156772153e+07
60089.7998083,395,1,1,8.410326946036e+09,-3.319157396359e+07
60089.7998095,396,1,1,8.410326939186e+09,-3.319158081372e+07
60089.7998106,397,1,1,8.410326932707e+09,-3.319158729295e+07
60089.7998118,398,1,1,8.410326926747e+09,-3.319159325276e+07
60089.7998129,399,1,1,8.410326920401e+09,-3.319159959868e+07
60089.7998141,400,1,1,8.410326914915e+09,-3.319160508459e+07
60089.7998152,401,1,1,8.410326909387e+09,-3.319161061276e+07
60089.7998164,402,1,1,8.410326903821e+09,-3.319161617856e+07
60089.7998175,403,1,1,8.410326898964e+09,-3.319162103615e+07
60089.7998187,404,1,1,8.410326893635e+09,-3.319162636465e+07
60089.7998199,405,1,1,8.410326888197e+09,-3.319163180329e+07
60089.7998210,406,1,1,8.410326882223e+09,-3.319163777718e+07
60089.7998222,407,1,1,8.410326876386e+09,-3.319164361392e+07
60089.7998233,408,1,1,8.410326870037e+09,-3.319164996340e+07
60089.7998245,409,1,1,8.410326863762e+09,-3.319165623767e+07
60089.7998256,410,1,1,8.410326856817e+09,-3.319166318274e+07
