1122440,"34ed","00b3",13549,440,"10 03 19 00 0d 88 82 21 e6 66 00 00 00 30 3a 8d bf ec bb 79 26 41 ba 8b 94 24 3f 0a a5 d0 3f 0a a5 d0 3f 0a a5 d0 3f 0a a5 d0 3f 3b c6 00 bf 3b c6 00 bf 3b c6 00 3f 3b c6 00 3e d2 46 89 be d2 46 89 3e d2 46 89 be d2 46 89 40 ac 0f b7 40 cf 09 cf c1 29 34 cf c0 f2 cb dd 40 32 3b d4 bf ea 9e 95 3f c4 f2 f3 c0 5a eb f4 3f b1 e9 cc bf d6 89 16 bf 22 c0 80 be e2 d3 24 be 0c b1 18 00 a9 00 65 00 85 00 96 00 01 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 03 03 03 03 3e ec 57 0b 3e ae 82 18 3f 1b d5 68 3e ec 57 0b be ae 82 18 bf 1b d5 68 3e ec 57 0b be ae 82 18 3f 1b d5 68 3e ec 57 0b 3e ae 82 18 bf 1b d5 68 ba c0 4a 44 3a f4 ef 1c 3a 4b af da b9 f3 fb 71 37 bc bc 6b 37 bc bc 6b b7 bc bc 6b b7 bc bc 6b 00 00 00 00 42 48 03 c6 42 71 e7 13 c2 c5 65 91 c2 8d e5 32 42 48 b9 93 42 71 87 52 c2 c5 64 e8 c2 8d 9f 2b 00 0a 01 42 49 6b 23 42 71 25 1e c2 c5 bd f4 c2 8d 34 92 3e 31 90 00 bd c4 68 00 be 32 18 00 3e 55 32 00 bc 23 61 4a bb c2 bf 81 3c 00 45 a0 3c 10 48 2a 3c 0b 58 01 3b ff fb 48 bb e7 15 44 bc 17 e8 06 00 00 75 30 00 00 00 19 00 00 00 1e 00 00 00 1e 00 00 75 30 be 1e cb 40 be 01 50 40 3c ff ab a0 be 1e cb 40 be 01 50 40 3c ff ab a0 80 00 00 00 80 00 00 00 00 00 00 00 80 00 00 00 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 79 7e "
1122898,"34fb","0018",13563,133,"10 03 1a 00 0d 88 82 22 00 00 00 00 00 81 12 11 00 11 03 4d d3 c6 01 75 33 e7 00 ed 00 cb 00 f7 00 03 00 00 11 74 00 00 00 ed 00 fc 00 9c 00 fa 00 07 00 58 00 e7 00 7f 00 fd 00 01 01 10 00 00 24 c0 00 00 00 00 00 00 a5 a5 a5 a5 a5 a5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 20 11 06 09 85 eb 90 00 00 00 00 00 00 00 00 00 00 03 4d d3 c6 01 ec "
1123931,"3225","0012",12837,16,"10 01 01 04 0d 88 82 22 80 00 18 1a dc 0e 04 7f "
1125043,"3d5d","0016",15709,19,"10 05 01 00 0d 88 82 22 b3 33 01 a1 06 01 01 06 05 cc 9e "
1125068,"3225","0012",12837,16,"10 01 03 04 0d 88 82 22 b3 33 18 1a dc 0e 11 27 "
1125090,"34f7","0017",13559,27,"10 06 06 04 0d 88 82 22 b3 33 06 00 00 00 98 00 00 00 04 00 00 00 00 ff ff 5a 4e "
1125123,"3225","0012",12837,16,"10 01 07 04 0d 88 82 22 b3 33 18 1a dc 0e 2d d5 "
1125145,"3d5d","0016",15709,19,"10 05 01 00 0d 88 82 22 b3 33 01 a1 06 01 00 06 05 a5 7b "
1126162,"3501","00b2",13569,16,"10 01 01 02 0d 88 82 23 19 9a 18 ba c9 8d a4 34 "
1126184,"3501","00b2",13569,16,"10 01 03 02 0d 88 82 23 19 9a 18 ba c9 8d b2 3c "
1126206,"3501","00b2",13569,16,"10 01 07 02 0d 88 82 23 19 9a 18 ba c9 8d 8e ce "
1127276,"3225","0012",12837,16,"10 01 01 04 0d 88 82 23 80 00 18 1a dc 0f 9d 19 "
1128388,"3d5d","0016",15709,19,"10 05 01 00 0d 88 82 23 b3 33 01 a1 06 01 01 06 05 c8 bd "
1128413,"3226","0012",12838,16,"10 01 03 04 0d 88 82 23 b3 33 18 1a dc 0f 6d 1d "
1128435,"34f8","0017",13560,27,"10 06 06 04 0d 88 82 23 b3 33 06 00 00 00 9c 00 00 00 04 00 00 00 00 ff ff 8b 53 "
1128468,"3226","0012",12838,16,"10 01 07 04 0d 88 82 23 b3 33 18 1a dc 0f 70 2b "
1128490,"3d5e","0016",15710,19,"10 05 01 00 0d 88 82 23 b3 33 01 a1 06 01 00 06 05 ca 2d "
1128515,"3f42","02f3",16194,940,"10 03 19 00 0d 88 82 23 00 45 00 00 00 01 00 00 00 02 00 00 00 01 00 00 00 00 14 00 02 04 00 00 01 0c 00 00 01 0c 00 00 00 00 00 00 00 00 00 00 00 63 00 00 01 ef 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 10 00 00 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 03 00 00 00 0f 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0f 00 00 0f eb 00 00 1f d5 00 00 00 09 00 00 00 01 00 00 08 01 00 00 00 00 00 00 00 00 00 00 00 01 00 00 04 01 00 00 00 00 00 00 03 21 00 00 0f ff 00 00 1f ff 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 05 00 00 00 05 00 00 00 03 00 00 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 ff ff ff ff 00 00 00 00 00 00 00 6b 40 17 ce c0 00 00 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 01 22 00 00 02 8a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 03 e8 00 00 00 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 90 5a 00 00 00 00 00 00 00 04 00 00 12 10 00 00 00 04 00 00 17 00 00 00 17 00 00 00 00 03 00 00 00 03 00 00 00 03 00 00 00 03 00 00 00 00 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 66 c3 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5b 00 00 00 2d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 05 ae "
1129461,"34ed","00b3",13549,231,"10 03 19 00 0d 88 82 23 cc cd 00 00 00 aa 35 c7 ff f7 35 ba bf f7 35 68 df f5 3e eb 74 54 be eb 74 54 03 09 3b a6 db 94 bc 4d 41 ab be 86 cb 19 3f 76 f1 da 3a 30 9e c5 b9 ac f5 9b 3a 1d 79 0f 38 fa 9d 80 3a dc 23 1c ba 45 64 fa 3a 30 9b 1d b9 ac fc b8 3a 1d 7d b9 b8 ac 8f d1 39 93 a1 56 39 e2 b3 7a b7 7d 43 00 36 6e 41 00 b6 61 a9 00 3b a9 3c 40 bc 4d 65 80 be 86 cd a1 3f 76 f1 7a 01 42 48 c7 5f 42 71 5c ad c2 c5 75 d4 c2 8d 71 24 3a e2 24 93 bb 62 e6 a6 ba 20 29 73 bc 17 fd 50 bb b3 49 b0 3c 0d 46 e9 3c 1c 68 17 3c 0b a1 8d 3c 00 23 ed bb e6 04 4c bc 1c 9e 85 be 1e cb 40 be 01 50 40 3c ff ab a0 3f 10 ee 36 3d 7a 8a c2 00 00 2d 48 ff ff d2 b8 bc 09 57 59 3b 3a 20 e1 ba 53 2c 73 20 f4 "
1129710,"3501","00b2",13569,16,"10 01 01 02 0d 88 82 24 19 9a 18 ba c9 8e bc 35 "
1129732,"3502","00b2",13570,16,"10 01 03 02 0d 88 82 24 19 9a 18 ba c9 8e 4f 61 "
1129754,"3502","00b2",13570,16,"10 01 07 02 0d 88 82 24 19 9a 18 ba c9 8e 52 57 "
1130628,"3226","0012",12838,16,"10 01 01 04 0d 88 82 24 80 00 18 1a dc 10 b3 f9 "
1131740,"3c28","0000",15400,8,"00 2e 0d 88 82 24 e7 c9 "
1131754,"3d5e","0016",15710,19,"10 05 01 00 0d 88 82 24 b3 33 01 a1 06 01 01 06 05 d4 54 "
1131779,"3226","0012",12838,16,"10 01 03 04 0d 88 82 24 b3 33 18 1a dc 10 a6 a1 "
1131801,"34f8","0017",13560,27,"10 06 06 04 0d 88 82 24 b3 33 06 00 00 00 a0 00 00 00 04 00 00 00 00 ff ff 53 9c "
1131834,"3227","0012",12839,16,"10 01 07 04 0d 88 82 24 b3 33 18 1a dc 10 d9 db "
1131856,"3d5e","0016",15710,19,"10 05 01 00 0d 88 82 24 b3 33 01 a1 06 01 00 06 05 bd b1 "
1131881,"346e","0193",13422,160,"10 03 19 00 0d 88 82 24 cc cd 00 00 00 77 7c 6e a1 2c 00 02 7c f2 95 2e a6 88 0d 88 82 1b 19 99 0e 87 0f 2d 0f 46 10 3b 10 ae 10 93 10 1f 0d 92 0e ba 0f 71 10 d3 0d ce 18 d0 10 9a 07 8c 1d c5 03 fc 00 00 00 1e 95 2e a6 88 00 05 c7 03 7c 6e a1 2c 00 03 7c f2 95 2e a6 88 f0 f0 f0 f0 f0 f0 0e 4a 20 00 00 00 00 00 00 00 00 26 00 25 00 36 00 69 04 24 02 00 1e 20 ee cc 67 ef 01 00 05 06 ee cc 54 67 06 0e 4a 5e ee cc 40 df 1c 98 44 76 94 a4 44 76 6e b5 44 75 65 29 44 75 3f 39 dd 18 "
1132047,"305f","0053",12383,25,"10 03 19 00 0d 88 82 24 e6 66 00 00 00 1d 82 1c 8b c4 01 44 63 05 29 6a 09 "
1133961,"3227","0012",12839,16,"10 01 01 04 0d 88 82 25 80 00 18 1a dc 11 69 17 "
1135087,"3d5e","0016",15710,19,"10 05 01 00 0d 88 82 25 b3 33 01 a1 06 01 01 06 05 d0 77 "
1135112,"3227","0012",12839,16,"10 01 03 04 0d 88 82 25 b3 33 18 1a dc 11 5d 8b "
1135134,"34f8","0017",13560,27,"10 06 06 04 0d 88 82 25 b3 33 06 00 00 00 a4 00 00 00 04 00 00 00 00 ff ff 9f 56 "
1135167,"3227","0012",12839,16,"10 01 07 04 0d 88 82 25 b3 33 18 1a dc 11 40 bd "
1135189,"3d5f","0016",15711,19,"10 05 01 00 0d 88 82 25 b3 33 01 a1 06 01 00 06 05 6f 5e "
1137307,"3228","0012",12840,16,"10 01 01 04 0d 88 82 26 80 00 18 1a dc 12 77 8f "
1137329,"3502","00b2",13570,16,"10 01 01 02 0d 88 82 26 99 9a 18 ba c9 8f cc ad "
1137351,"3502","00b2",13570,16,"10 01 03 02 0d 88 82 26 99 9a 18 ba c9 8f da a5 "
1137373,"3503","00b2",13571,16,"10 01 07 02 0d 88 82 26 99 9a 18 ba c9 8f a5 df "
1138429,"3d5f","0016",15711,19,"10 05 01 00 0d 88 82 26 b3 33 01 a1 06 01 01 06 05 dc 12 "
1138454,"3228","0012",12840,16,"10 01 03 04 0d 88 82 26 b3 33 18 1a dc 12 62 d7 "
1138476,"34f8","0017",13560,27,"10 06 06 04 0d 88 82 26 b3 33 06 00 00 00 a8 00 00 00 04 00 00 00 00 ff ff 48 79 "
1138509,"3228","0012",12840,16,"10 01 07 04 0d 88 82 26 b3 33 18 1a dc 12 5e 25 "
1138531,"3d5f","0016",15711,19,"10 05 01 00 0d 88 82 26 b3 33 01 a1 06 01 00 06 05 b5 f7 "
1140663,"3228","0012",12840,16,"10 01 01 04 0d 88 82 27 80 00 18 1a dc 13 ee e9 "
1141119,"3d5f","0016",15711,19,"10 05 01 00 0d 88 82 27 b3 33 01 a1 06 01 01 06 05 d8 31 "
1141772,"3229","0012",12841,16,"10 01 03 04 0d 88 82 27 b3 33 18 1a dc 13 99 fd "
1141794,"34f9","0017",13561,27,"10 06 06 04 0d 88 82 27 b3 33 06 00 00 00 ac 00 00 00 04 00 00 00 00 ff ff 16 e3 "
1141827,"3229","0012",12841,16,"10 01 07 04 0d 88 82 27 b3 33 18 1a dc 13 84 cb "
1141849,"3d60","0016",15712,19,"10 05 01 00 0d 88 82 27 b3 33 01 a1 06 01 00 06 05 b0 c2 "
1141874,"34ee","00b3",13550,231,"10 03 19 00 0d 88 82 27 cc cd 00 00 00 aa 36 ea 00 0b 37 14 00 07 36 92 38 07 3e ec a5 6b be ec a5 6b 03 09 3b 7a 34 62 bc 48 01 b1 be 86 27 70 3f 77 08 c9 3a 10 f9 c7 b9 aa 6b 8e 3a 18 32 fd ba a6 b6 2e 3a 90 9c f0 3a c5 64 fa 3a 10 f6 1e b9 aa 72 a6 3a 18 37 a8 b8 ac 88 12 39 95 de 27 39 e3 3f 54 38 de 3c 48 b7 2b c7 60 37 8a c2 20 3b 80 07 aa bc 48 35 57 be 86 27 c1 3f 77 08 a9 01 42 49 05 34 42 71 5a 3e c2 c5 98 7a c2 8d 26 d6 ba ad c4 92 bd 59 cf 2c 3a f8 cc 89 bc da bc 72 3c 18 e5 ee 3c d7 64 3a bc 2e a1 6d 3c 15 5e 5d 3b e6 11 75 bb f9 bd 47 bc 17 37 93 be 1e cb 40 be 01 50 40 3c ff ab a0 3f 10 4a d9 3d 75 0b 53 00 00 2d 84 ff ff d2 7c 3b f2 83 cb 3b 8a f5 b3 3b 45 76 de db da "
1142111,"36e2","0013",14050,67,"10 03 19 00 0d 88 82 27 cc cd 00 00 00 82 00 00 00 00 00 80 00 00 00 00 80 00 00 00 00 80 00 00 00 00 80 00 00 00 00 80 00 00 00 00 80 00 00 00 00 80 00 00 00 00 80 00 00 00 00 80 00 00 00 00 80 fd de "
1142184,"34ee","00b3",13550,370,"10 03 19 00 0d 88 82 27 e6 66 00 00 00 32 02 00 00 00 00 00 00 00 00 00 00 00 00 37 0d 00 00 37 1e c0 00 36 a2 fc 00 3f 80 00 00 36 8d 00 00 36 9e c0 00 36 22 fc 00 01 bb 41 d1 12 b9 70 d6 3b 3b 01 0b 3a b8 73 e9 18 b5 7b d7 b2 b8 52 e5 91 3a 85 1a 64 3a 02 ba 5e 3a 38 76 7a 41 65 75 d7 f2 72 6c 4b 40 b7 ff 66 66 66 7b 18 01 03 09 b3 6a 29 1e b3 63 11 01 33 95 5b d0 b8 8e 5a a5 b7 77 c7 c9 38 93 5c 45 3b d1 24 0c ba 3a 5b c6 3b b2 53 8b ba 3a 5b c2 3c 4a 38 de 3a 27 cd f8 3b b2 53 8b 3a 27 cd f9 3b f6 9c bf 34 90 61 a6 b3 00 be f3 34 76 61 0b b3 00 bd 15 36 ae 8f e4 32 e7 d7 87 34 76 61 3d 32 e7 db 06 34 aa 44 7a 3b 78 10 6f bc 47 dc 7c be 86 23 51 3f 77 09 5c 3a 29 56 b7 b9 b2 e3 da 3a 1a d8 81 3b f2 83 cb 3b 8a f5 b3 3b 45 76 de b8 ab ff 78 39 96 0f 0b 39 e3 53 14 b8 ab ff 78 39 96 0f 0b 39 e3 53 14 3c ee 19 d7 3c 22 a0 d9 bd b3 18 9d 00 00 00 00 00 00 00 00 00 00 00 00 37 5a 26 c0 36 a8 df 80 36 da 35 00 45 8f 10 a4 43 11 8b a6 c2 59 42 a3 43 11 8b a6 45 bc 4f 25 c1 ab 49 ac c2 59 42 a3 c1 ab 49 ac 45 25 b0 16 3f bb 53 6a bb 48 6e 18 b8 61 83 41 00 ba ad c4 92 bd 59 cf 2c 3a f8 cc 89 af a0 "
1142560,"305f","0053",12383,112,"10 03 19 00 0d 88 82 27 e6 66 00 00 00 2a 10 07 00 00 00 3a 00 e7 0a 0b 01 26 32 00 02 14 00 00 00 00 00 00 00 00 00 43 54 4f 46 bf 46 cf 46 c2 2b 21 01 be f6 50 10 07 00 50 00 7a 40 e7 0a 0b 61 02 2b 00 02 0e 00 00 00 00 00 00 00 00 38 6c 58 5e 46 a2 91 5c 46 9a bb b4 01 a8 06 4f f6 50 46 cf 24 92 f6 50 ff 16 46 9b 00 00 f9 5b e1 a5 "
1144001,"3229","0012",12841,16,"10 01 01 04 0d 88 82 28 80 00 18 1a dc 14 47 8d "
1144023,"3d60","0016",15712,19,"10 05 01 00 0d 88 82 28 b3 33 01 a1 06 01 01 06 05 e4 f0 "
1144048,"3229","0012",12841,16,"10 01 03 04 0d 88 82 28 b3 33 18 1a dc 14 52 d5 "
1144070,"34f9","0017",13561,27,"10 06 06 04 0d 88 82 28 b3 33 06 00 00 00 b0 00 00 00 04 00 00 00 00 ff ff 95 39 "
1144103,"322a","0012",12842,16,"10 01 07 04 0d 88 82 28 b3 33 18 1a dc 14 aa bf "
1144125,"3d60","0016",15712,19,"10 05 01 00 0d 88 82 28 b3 33 01 a1 06 01 00 06 05 8d 15 "
1147344,"322a","0012",12842,16,"10 01 01 04 0d 88 82 29 80 00 18 1a dc 15 1a 73 "
1147366,"3d60","0016",15712,19,"10 05 01 00 0d 88 82 29 b3 33 01 a1 06 01 01 06 05 e0 d3 "
1147391,"322a","0012",12842,16,"10 01 03 04 0d 88 82 29 b3 33 18 1a dc 15 2e ef "
1147413,"34f9","0017",13561,27,"10 06 06 04 0d 88 82 29 b3 33 06 00 00 00 b4 00 00 00 04 00 00 00 00 ff ff 59 f3 "
1147446,"322a","0012",12842,16,"10 01 07 04 0d 88 82 29 b3 33 18 1a dc 15 33 d9 "
1147468,"3d61","0016",15713,19,"10 05 01 00 0d 88 82 29 b3 33 01 a1 06 01 00 06 05 5f fa "
1148457,"34fb","0018",13563,133,"10 03 1a 00 0d 88 82 2a 00 00 00 00 00 81 12 11 00 11 03 4d d3 c8 01 4e 1c 42 00 ed 00 cb 00 f6 00 01 00 00 11 8d 00 ff 00 ed 00 fb 00 9b 00 f9 00 07 00 59 00 e7 00 7f 00 fd 00 01 01 10 00 00 24 c0 00 00 00 00 00 00 a5 a5 a5 a5 a5 a5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 20 11 06 09 85 eb 90 00 00 00 00 00 00 00 00 00 00 03 4d d3 c8 b1 59 "
1150689,"322b","0012",12843,16,"10 01 01 04 0d 88 82 2a 80 00 18 1a dc 16 a1 f8 "
1150711,"3d61","0016",15713,19,"10 05 01 00 0d 88 82 2a b3 33 01 a1 06 01 01 06 05 ec b6 "
1150736,"322b","0012",12843,16,"10 01 03 04 0d 88 82 2a b3 33 18 1a dc 16 b4 a0 "
1150758,"34f9","0017",13561,27,"10 06 06 04 0d 88 82 2a b3 33 06 00 00 00 b8 00 00 00 04 00 00 00 00 ff ff 8e dc "
1150791,"322b","0012",12843,16,"10 01 07 04 0d 88 82 2a b3 33 18 1a dc 16 88 52 "
1150813,"3d61","0016",15713,19,"10 05 01 00 0d 88 82 2a b3 33 01 a1 06 01 00 06 05 85 53 "
1150838,"34ee","00b3",13550,283,"10 03 19 00 0d 88 82 2a cc cd 00 00 00 ab 02 00 01 3f 07 d0 a8 bf 44 44 66 be b9 24 99 3f 64 f4 10 be cb 43 9c be 53 2c e8 fc fd f8 83 fd c3 00 3b 39 35 7d bc 43 97 b1 be 85 a8 d6 3f 77 1a 63 01 bf 08 12 4a 3f 58 47 0e 3d 7a 3c a0 3a 2c 7d 33 b9 be b4 66 3a 1d 07 6a bf 64 ef 00 3e e5 21 b0 38 6c 20 00 01 0d 8c 1e 00 f0 be 0d 88 82 63 6a ba 0d 8c 1e 00 f0 be 0d 88 97 ae 68 83 01 41 65 75 d8 4f 3f 39 12 40 b8 02 4c cc cc e1 8a 01 b3 6a 50 00 b3 66 53 a0 33 95 6c 03 38 0d db 0e 36 a9 a4 3e b7 c7 0c a6 bf 02 87 78 bf 08 23 00 bd 1e 14 60 03 03 03 03 bc a6 52 48 3c 8d 04 80 3c a3 19 f4 bc bc 39 44 00 35 6d 70 80 b7 2e ff b0 37 1b 27 60 3b 72 7e 18 00 00 00 06 00 00 00 05 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 06 00 00 00 06 3e ef 59 00 be b0 12 00 be ec d3 00 3e dc 8e 00 40 97 81 35 0f 91 98 66 99 99 "
1154041,"322b","0012",12843,16,"10 01 01 04 0d 88 82 2b 80 00 18 1a dc 17 38 9e "
1154063,"3d61","0016",15713,19,"10 05 01 00 0d 88 82 2b b3 33 01 a1 06 01 01 06 05 e8 95 "
1154088,"322c","0012",12844,16,"10 01 03 04 0d 88 82 2b b3 33 18 1a dc 17 d6 9b "
1154110,"34fa","0017",13562,27,"10 06 06 04 0d 88 82 2b b3 33 06 00 00 00 bc 00 00 00 04 00 00 00 00 ff ff e4 c7 "
1154143,"322c","0012",12844,16,"10 01 07 04 0d 88 82 2b b3 33 18 1a dc 17 cb ad "
1154165,"3d62","0016",15714,19,"10 05 01 00 0d 88 82 2b b3 33 01 a1 06 01 00 06 05 ea 05 "
1154190,"34ee","00b3",13550,231,"10 03 19 00 0d 88 82 2b cc cd 00 00 00 aa 34 df ff f6 37 a6 8b f8 36 8a 1f fa 3e ed df 1e be ed df 1e 03 09 3b 23 50 b9 bc 41 c7 04 be 85 7e da 3f 77 20 35 3a 29 de d0 b9 c3 6d 7b 3a 20 17 be ba 36 60 06 b9 97 0c 56 3a 45 64 fa 3a 29 db 27 b9 c3 74 b7 3a 20 1c 6a b8 a9 48 d6 39 a0 69 9c 39 e5 d8 41 37 21 8c 00 b5 8b d8 00 b7 38 e2 80 3b 27 03 41 bc 41 ff 41 be 85 83 a8 3f 77 1f 8a 01 42 4b 39 d2 42 6f 07 ec c2 c6 c3 3f c2 8c 0c fe bb 35 55 ae bd 73 23 84 3b 0a e0 8a bc f4 ec 20 3c 30 72 f4 3c e8 4d 68 bc 6b d7 a6 3c 1e 6f 7b 3b e1 ac 71 bc 04 c7 57 bc 09 90 8a be 1e cb 40 be 01 50 40 3c ff ab a0 3f 0f a1 34 3d 6e 5e 4c 00 00 2d c0 ff ff d2 40 3c 90 d2 ca ba c3 ad 68 39 55 70 66 07 97 "
1157383,"322c","0012",12844,16,"10 01 01 04 0d 88 82 2c 80 00 18 1a dc 18 1a 4e "
1157405,"3d62","0016",15714,19,"10 05 01 00 0d 88 82 2c b3 33 01 a1 06 01 01 06 05 f4 7c "
1157430,"322c","0012",12844,16,"10 01 03 04 0d 88 82 2c b3 33 18 1a dc 18 0f 16 "
1157452,"34fa","0017",13562,31,"10 06 06 04 0d 88 82 2c b3 33 06 00 00 00 c0 00 00 00 08 00 00 00 00 00 00 00 00 ff ff 24 d9 "
1157489,"322d","0012",12845,16,"10 01 07 04 0d 88 82 2c b3 33 18 1a dc 18 70 6c "
1157511,"3d62","0016",15714,19,"10 05 01 00 0d 88 82 2c b3 33 01 a1 06 01 00 06 05 9d 99 "
1160730,"322d","0012",12845,16,"10 01 01 04 0d 88 82 2d 80 00 18 1a dc 19 c0 a0 "
1160752,"3d62","0016",15714,19,"10 05 01 00 0d 88 82 2d b3 33 01 a1 06 01 01 06 05 f0 5f "
1160777,"322d","0012",12845,16,"10 01 03 04 0d 88 82 2d b3 33 18 1a dc 19 f4 3c "
1160799,"34fa","0017",13562,27,"10 06 06 04 0d 88 82 2d b3 33 06 00 00 00 c8 00 00 00 04 00 00 00 00 ff ff 47 de "
1160832,"322d","0012",12845,16,"10 01 07 04 0d 88 82 2d b3 33 18 1a dc 19 e9 0a "
1160854,"3d63","0016",15715,19,"10 05 01 00 0d 88 82 2d b3 33 01 a1 06 01 00 06 05 4f 76 "
1160879,"3749","0173",14153,232,"10 03 19 00 0d 88 82 2d cc cd 00 00 00 7a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 44 6f 51 ce 44 6e df ff 4a 5e 82 80 44 68 f2 94 44 6a df bd 44 6b c3 5a 70 70 "
1162958,"322e","0012",12846,16,"10 01 01 04 0d 88 82 2e 80 00 18 1a dc 1a fc 3b "
1164070,"3d63","0016",15715,19,"10 05 01 00 0d 88 82 2e b3 33 01 a1 06 01 01 06 05 fc 3a "
1164095,"322e","0012",12846,16,"10 01 03 04 0d 88 82 2e b3 33 18 1a dc 1a e9 63 "
1164117,"34fa","0017",13562,27,"10 06 06 04 0d 88 82 2e b3 33 06 00 00 00 cc 00 00 00 04 00 00 00 00 ff ff 32 7f "
1164150,"322e","0012",12846,16,"10 01 07 04 0d 88 82 2e b3 33 18 1a dc 1a d5 91 "
1164172,"3d63","0016",15715,19,"10 05 01 00 0d 88 82 2e b3 33 01 a1 06 01 00 06 05 95 df "
1166304,"322e","0012",12846,16,"10 01 01 04 0d 88 82 2f 80 00 18 1a dc 1b 65 5d "
1167416,"3d63","0016",15715,19,"10 05 01 00 0d 88 82 2f b3 33 01 a1 06 01 01 06 05 f8 19 "
1167441,"322f","0012",12847,16,"10 01 03 04 0d 88 82 2f b3 33 18 1a dc 1b 12 49 "
1167463,"34fb","0017",13563,27,"10 06 06 04 0d 88 82 2f b3 33 06 00 00 00 d0 00 00 00 04 00 00 00 00 ff ff 9b 56 "
1167496,"322f","0012",12847,16,"10 01 07 04 0d 88 82 2f b3 33 18 1a dc 1b 0f 7f "
1167518,"3d64","0016",15716,19,"10 05 01 00 0d 88 82 2f b3 33 01 a1 06 01 00 06 05 91 da "
